ride_id,point_idx,latitude,longitude,timestamp,meter_reading,meter_increment,ride_status,passenger_count
bedea4c6-7295-46ce-978d-2f3ef65e03c3,225,40.645840000000007,-73.80025,2021-12-24T23:57:47.720Z,4.41896,0.019639824,enroute,1
7ad3bae2-c1bc-4080-a70b-dad63acbb354,602,40.681250000000006,-73.80483000000001,2021-12-24T23:57:48.015Z,12.800955,0.021264045,enroute,1
e96a34ca-f581-4b12-b26b-bddc503b5d20,128,40.74235,-73.985620000000011,2021-12-24T23:57:48.143Z,6.4,0.05,enroute,1
e6599b35-8aea-44ee-b950-689b81e9e608,479,40.7308,-73.973430000000008,2021-12-24T23:57:51.727Z,9.778037,0.020413438,enroute,1
b2ecb63f-dcc2-41c0-b065-0db67ad371d4,953,40.725210000000004,-73.89370000000001,2021-12-24T23:57:51.851Z,20.255169,0.021254113,enroute,6
d103401d-4b14-465d-a185-731a735a47b9,49,40.73411,-73.98659,2021-12-24T23:57:51.872Z,2.1646585,0.044176705,enroute,1
4aef6c9a-e80c-4f1e-8a1f-9a98f2c88795,357,40.74219,-73.998730000000009,2021-12-24T23:57:51.918Z,12.923247,0.036199573,enroute,2
46f47fa0-2026-45b8-801d-ad42a6041946,271,40.760510000000004,-73.956690000000009,2021-12-24T23:57:47.876Z,4.063753,0.0149954,enroute,1
a8991972-5a23-4199-b2cd-869696a4b1b3,190,40.77872,-73.960360000000009,2021-12-24T23:57:51.680Z,7.0437264,0.037072245,enroute,1
23f848b6-0a3a-42d5-b473-2f022c522ce2,936,40.737010000000005,-73.906290000000013,2021-12-24T23:57:48.601Z,28.893913,0.030869566,enroute,5
392abd12-4c47-4f59-85a2-2a0441a83786,10,40.726350000000004,-73.99433,2021-12-25T00:40:28.014Z,0.3093093,0.03093093,enroute,2
a04bd06b-4baf-4880-8abc-3e5323c82656,923,40.72592,-73.99768,2021-12-24T23:57:47.034Z,21.495811,0.02328907,enroute,1
032fdc4f-5184-4234-8595-8673ea1c3cbc,2304,40.738530000000004,-73.93938,2021-12-24T23:57:47.065Z,43.90951,0.019057948,enroute,5
d3a96191-e814-4a55-8c27-d60954100ebb,1554,40.7348,-73.862000000000009,2021-12-24T23:57:46.797Z,38.245544,0.024611032,enroute,1
762ef9d7-ce5a-4b8f-8273-f32519827ded,1627,40.732350000000004,-73.869800000000012,2021-12-25T00:40:28.770Z,34.923504,0.021464968,enroute,1
a8d74b41-c6f9-430c-8f6f-5faecff22f67,217,40.77309,-73.993140000000011,2021-12-24T23:57:47.541Z,5.5533686,0.02559156,enroute,1
3342f757-5ada-4d96-82d8-87181270acf3,115,40.75066,-74.00202,2021-12-24T23:57:48.028Z,3.9377062,0.034240924,enroute,1
78061f55-9418-46ff-b289-97b589326368,453,40.76856,-73.967800000000011,2021-12-24T23:57:51.737Z,14.566036,0.032154605,enroute,4
fd99e779-7eb7-4be3-85f0-9976f5ed3f0e,408,40.6664,-73.796870000000013,2021-12-24T23:57:51.773Z,10.162909,0.02490909,enroute,1
ccba9962-fe52-4d53-baba-bce5a812a1ff,138,40.771300000000004,-73.964300000000009,2021-12-24T23:57:51.968Z,4.168329,0.03020528,enroute,1
60cb8eec-ccea-493c-ac43-a14f484bbebe,20,40.744380000000007,-73.980830000000012,2021-12-24T23:57:47.798Z,1.3153154,0.06576577,enroute,2
b058feff-d234-469d-8c80-25f5b9451a55,43,40.75791,-73.99673,2021-12-24T23:57:47.957Z,0.8542088,0.019865321,enroute,1
9d0ee942-038e-4945-b72c-163193665ed9,1227,40.742430000000006,-73.95938000000001,2021-12-24T23:57:48.609Z,31.6316,0.025779625,enroute,6
5ad51f6c-3657-41c6-82a4-b8dfa161c411,20,40.78014,-73.9713,2021-12-25T00:40:27.948Z,0.7156398,0.03578199,enroute,1
a4c61ffa-3945-4471-8318-ead8fbc5943e,14,40.74266,-73.977430000000012,2021-12-25T00:40:28.092Z,0.887963,0.06342593,enroute,1
268a7b2d-e6e0-4bb9-8afb-e8d882d26ec6,329,40.75513,-73.9505,2021-12-24T23:57:47.049Z,11.859964,0.036048524,enroute,1
4c14c8e5-e4e4-4e3e-b170-a845c7234c2a,284,40.750890000000005,-74.00816,2021-12-24T23:57:46.850Z,8.658971,0.030489335,enroute,1
4bd5ce97-2377-4545-b390-45e39c4510ad,17,40.768420000000006,-73.98689,2021-12-24T23:57:51.943Z,0.5588297,0.032872338,enroute,2
5e4c2b64-0ab9-4795-9d3f-1fd5610e7112,45,40.71661,-74.012890000000013,2021-12-24T23:57:47.793Z,2.0454545,0.045454547,enroute,6
fe940f66-7087-4511-889e-eb098896d7db,1979,40.71159,-74.16781,2021-12-24T23:57:47.794Z,64.20969,0.03244552,enroute,1
e11772e8-00f9-4497-b3b5-40a0cf44f0dc,92,40.757400000000004,-73.97839,2021-12-24T23:57:48.590Z,2.945614,0.032017544,enroute,1
b5689c17-14ec-4f70-9679-bb2808811a42,67,40.75142,-73.97598,2021-12-24T23:57:47.090Z,3.586869,0.053535357,enroute,2
3d32e82e-48c3-4145-bf6e-627efe980760,129,40.739250000000006,-73.97992,2021-12-24T23:57:47.175Z,4.6734858,0.03622857,enroute,5
ab3d88e6-9e7d-4b74-bef0-3fed0c5aa81c,237,40.75865,-73.95862000000001,2021-12-24T23:57:46.614Z,8.217957,0.034674924,enroute,2
4bd5ce97-2377-4545-b390-45e39c4510ad,14,40.768310000000007,-73.986610000000013,2021-12-24T23:57:46.757Z,0.46021274,0.032872338,enroute,2
fb350bb1-252d-4478-8fa8-3d4ded980e22,2765,40.766180000000006,-73.9698,2021-12-24T23:57:47.458Z,51.028313,0.018455086,enroute,1
4dc88ffb-db03-45fc-acda-9b384978efdb,2664,40.74662,-73.971610000000013,2021-12-24T23:57:47.635Z,62.714626,0.023541527,enroute,2
06747195-e50d-4dfa-af20-04065fe68f80,5,40.769560000000006,-73.980830000000012,2021-12-24T23:57:47.710Z,0.28169012,0.056338027,enroute,1
a932d5a8-ac24-40e0-a35d-c8b8ffc90fa6,1462,40.763760000000005,-73.958220000000011,2021-12-24T23:57:48.363Z,42.660107,0.029179279,enroute,1
b7298bdc-5897-496a-9a13-51c7d6992722,2356,40.739410000000007,-73.94149,2021-12-24T23:57:51.873Z,48.22334,0.02046831,enroute,1
8b7a9e7a-0524-4d07-8e5f-76c620a8fe8e,25,40.76169,-73.984680000000012,2021-12-24T23:57:51.980Z,0.82978725,0.03319149,enroute,2
b774ca90-fdec-4bab-9265-f00753b4491f,171,40.780120000000004,-73.95301,2021-12-24T23:57:52.741Z,3.9292278,0.02297794,enroute,2
7245ef9b-6fb6-4afb-8332-e9fe23f366d8,1383,40.748870000000004,-73.979670000000013,2021-12-25T00:40:28.283Z,30.012856,0.021701269,enroute,1
0256fd1b-6b4e-4d47-82c4-135e0ec60ded,545,40.67439,-73.801570000000012,2021-12-24T23:57:46.998Z,13.688921,0.025117286,enroute,1
ae189399-ac28-497c-84ba-01bc11e7a6b0,49,40.774170000000005,-73.954460000000012,2021-12-24T23:57:46.755Z,2.555,0.05214286,enroute,1
78022b8b-99b5-46ae-98e3-2bb2f434c398,202,40.762890000000006,-73.99338,2021-12-24T23:57:47.555Z,6.3,0.03118812,dropoff,2
0256fd1b-6b4e-4d47-82c4-135e0ec60ded,546,40.674490000000006,-73.801610000000011,2021-12-24T23:57:47.710Z,13.714038,0.025117286,enroute,1
23dadd37-f4c3-47fa-82fe-de58c49ee542,790,40.74663,-73.969550000000012,2021-12-25T00:40:28.723Z,15.438669,0.01954262,enroute,4
ddade38f-1207-469e-9d3c-23c092bc5616,493,40.738200000000006,-74.01009,2021-12-24T23:57:48.297Z,12.867811,0.026101036,enroute,4
900dbecd-8460-4ce0-85ba-7a8265613c05,202,40.81506,-73.95505,2021-12-24T23:57:51.877Z,6.0170217,0.029787235,enroute,1
e4f05a2a-4e71-4533-af38-e4311f93b410,2806,40.78974,-73.9372,2021-12-24T23:57:47.808Z,59.004353,0.021027923,enroute,1
fefe6d2a-972b-49cf-8f91-b9f24bfc1f4d,87,40.77326,-73.955120000000008,2021-12-24T23:57:47.832Z,3.651852,0.04197531,enroute,1
7f450d2e-99ee-429e-bf58-08809ccebab1,612,40.82665,-73.934540000000013,2021-12-24T23:57:52.784Z,13.197318,0.021564245,enroute,1
932e38a3-cffa-4a62-8c38-d156f16c0606,8,40.732510000000005,-74.00039000000001,2021-12-24T23:57:52.823Z,0.27761194,0.034701493,enroute,1
0bb01cfd-5229-4dac-acf7-09de745de141,507,40.73696,-73.98156,2021-12-24T23:57:48.209Z,11.059558,0.021813724,enroute,2
77ebe9b7-5c03-4a88-a10a-ae63275385ca,393,40.75954,-73.89904,2021-12-25T00:40:27.560Z,12.301199,0.03130076,enroute,1
6527cce1-7106-49e1-b35f-c581b03d51e1,174,40.754760000000005,-73.98677,2021-12-25T00:40:28.287Z,8.068156,0.046368714,enroute,1
741834e2-206e-4df9-84ad-236780e9ddf0,46,40.76064,-73.97566,2021-12-24T23:57:46.938Z,1.4061788,0.030569104,enroute,2
caf28da7-37a0-4f35-8520-df07119318a7,0,40.72869,-73.984490000000008,2021-12-24T23:57:46.555Z,0.0,0.026722338,pickup,1
1cc31704-e589-4e6b-98b4-f37104e69a38,828,40.83576,-73.94934,2021-12-24T23:57:46.730Z,20.463879,0.02471483,enroute,1
cf14beca-16f4-4b9e-9355-a9513b23786f,408,40.746570000000006,-74.00811,2021-12-25T00:40:28.888Z,10.293333,0.025228757,enroute,1
07c45c75-0b17-424d-9ba4-9d82340ff829,1301,40.829080000000005,-73.93151,2021-12-24T23:57:47.465Z,27.04199,0.020785542,enroute,3
ba9c922e-1852-465e-9b06-11368b68f29a,214,40.763090000000005,-73.95398,2021-12-24T23:57:47.683Z,4.1410017,0.019350475,enroute,6
4d5de1a7-06df-494b-b32d-62c90b37f53f,742,40.75262,-73.96401,2021-12-24T23:57:47.688Z,17.699081,0.02385321,enroute,1
8b50515e-c957-4b3e-8975-b3aa46b0b13c,206,40.765150000000006,-73.98402,2021-12-24T23:57:48.063Z,9.273422,0.045016613,enroute,1
580dc08d-5f02-4cb0-93c5-79f785761ba3,78,40.813970000000005,-73.95684,2021-12-24T23:57:47.742Z,4.042187,0.051822916,enroute,1
1e5024c6-926e-4bf6-a655-906c572e4bc3,1266,40.78408,-73.94453,2021-12-24T23:57:47.815Z,44.97294,0.03552365,enroute,1
a539f633-d564-474c-ba07-b654f3243220,142,40.79081,-73.981360000000009,2021-12-25T00:40:28.950Z,3.6883116,0.025974026,enroute,6
e5529252-bf74-4d3c-a05b-a7b9c782d2e1,148,40.757220000000004,-73.98238,2021-12-25T00:40:27.659Z,6.166667,0.041666668,enroute,1
